Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-05-30,59992,3336,59992,3336,63328,0.947321879737241,0.05267812026275897,All
2024-05-31,31503,104264,31503,104264,135767,0.23203724027193648,0.7679627597280635,All
2024-06-01,8109,839,8109,839,8948,0.9062360303978543,0.09376396960214572,All
2024-06-02,11873,3296,11873,3296,15169,0.7827147471817523,0.21728525281824773,All
2024-06-03,15469,3237,15469,3237,18706,0.8269539185288143,0.17304608147118572,All
2024-06-04,17173,13804,17173,13804,30977,0.554379055428221,0.4456209445717791,All
2024-06-05,22958,1853,22958,1853,24811,0.9253153843053484,0.07468461569465157,All
2024-06-06,68561,3392,68561,3392,71953,0.9528581157144247,0.04714188428557531,All
2024-06-07,26564,2363,26564,2363,28927,0.9183116119887994,0.08168838801120061,All
2024-06-08,13148,8151,13148,8151,21299,0.6173059768064229,0.38269402319357715,All
2024-06-09,13289,906,13289,906,14195,0.9361747094047199,0.06382529059528003,All
2024-06-10,18759,3169,18759,3169,21928,0.8554815760671288,0.1445184239328712,All
2024-06-11,9401,12808,9401,12808,22209,0.42329686163267144,0.5767031383673286,All
2024-06-12,17497,3917,17497,3917,21414,0.8170822826188475,0.1829177173811525,All
2024-06-13,24121,10076,24121,10076,34197,0.7053542708424716,0.29464572915752846,All
2024-06-14,53744,10782,53744,10782,64526,0.832904565601463,0.16709543439853702,All
2024-06-15,17736,5123,17736,5123,22859,0.7758869591845663,0.22411304081543373,All
2024-06-16,21898,3210,21898,3210,25108,0.8721523020551218,0.12784769794487813,All
2024-06-17,16331,6923,16331,6923,23254,0.7022877784467189,0.29771222155328114,All
2024-06-18,21034,2076,21034,2076,23110,0.9101687581133708,0.08983124188662917,All
2024-06-19,26605,3179,26605,3179,29784,0.8932648401826484,0.1067351598173516,All
2024-06-20,37583,2162,37583,2162,39745,0.9456032205308844,0.054396779469115614,All
2024-06-21,21740,8029,21740,8029,29769,0.730289898888105,0.2697101011118949,All
2024-06-22,19204,815,19204,815,20019,0.9592886757580299,0.04071132424197013,All
2024-06-23,17932,3914,17932,3914,21846,0.8208367664561018,0.1791632335438982,All
2024-06-24,76729,4932,76729,4932,81661,0.9396039725205423,0.060396027479457756,All
2024-06-25,40926,7002,40926,7002,47928,0.8539058587881823,0.1460941412118177,All
2024-06-26,38943,9320,38943,9320,48263,0.8068914074964258,0.19310859250357418,All
2024-06-27,52620,13586,52620,13586,66206,0.7947920128085068,0.20520798719149322,All
2024-06-28,79315,2456,79315,2456,81771,0.9699649019823654,0.030035098017634612,All
2024-06-29,74500,1238,74500,1238,75738,0.9836541762391402,0.016345823760859805,All
2024-06-30,147601,50733,147601,50733,198334,0.7442042211622818,0.2557957788377182,All
2024-07-01,32915,13197,32915,13197,46112,0.7138055170020818,0.2861944829979181,All
2024-07-02,21868,7182,21868,7182,29050,0.7527710843373494,0.2472289156626506,All
2024-07-03,20411,6237,20411,6237,26648,0.7659486640648454,0.23405133593515462,All
2024-07-04,23820,2230,23820,2230,26050,0.9143953934740883,0.0856046065259117,All
2024-07-05,14655,16127,14655,16127,30782,0.47608992268208694,0.5239100773179131,All
2024-07-06,16104,2329,16104,2329,18433,0.8736505180925515,0.1263494819074486,All
2024-07-07,21166,887,21166,887,22053,0.9597787149140706,0.04022128508592935,All
2024-07-08,12050,4503,12050,4503,16553,0.727964719386214,0.272035280613786,All
2024-07-09,15741,4078,15741,4078,19819,0.7942378525657198,0.20576214743428023,All
2024-07-10,16385,2395,16385,2395,18780,0.8724707135250266,0.12752928647497339,All
2024-07-11,35400,4683,35400,4683,40083,0.8831674275877555,0.1168325724122446,All
2024-07-12,26923,11807,26923,11807,38730,0.695145881745417,0.30485411825458303,All
2024-07-13,14286,2222,14286,2222,16508,0.8653985946207899,0.1346014053792101,All
2024-07-14,16872,642,16872,642,17514,0.9633436108256253,0.03665638917437478,All
2024-07-15,53366,3680,53366,3680,57046,0.9354906566630439,0.06450934333695614,All
2024-07-16,49544,11643,49544,11643,61187,0.8097144818343766,0.19028551816562342,All
2024-07-17,63312,18600,63312,18600,81912,0.7729270436566071,0.22707295634339292,All
