Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-06-30,306900,176182,306900,176182,483082,0.6352958710943484,0.3647041289056516,All
2024-07-01,96679,53208,96679,53208,149887,0.6450125761406926,0.35498742385930737,All
2024-07-02,108984,14572,108984,14572,123556,0.8820615753180744,0.1179384246819256,All
2024-07-03,69036,38343,69036,38343,107379,0.6429190065096527,0.3570809934903473,All
2024-07-04,41379,10074,41379,10074,51453,0.8042096670748061,0.19579033292519388,All
2024-07-05,100972,17933,100972,17933,118905,0.8491821201799756,0.1508178798200244,All
2024-07-06,24924,11217,24924,11217,36141,0.6896322735950859,0.3103677264049141,All
2024-07-07,41716,14441,41716,14441,56157,0.7428459497480279,0.25715405025197213,All
2024-07-08,61309,17730,61309,17730,79039,0.7756803603284455,0.22431963967155455,All
2024-07-09,67118,35158,67118,35158,102276,0.6562438890844382,0.3437561109155618,All
2024-07-10,141878,42500,141878,42500,184378,0.7694952760090683,0.23050472399093166,All
2024-07-11,113239,40036,113239,40036,153275,0.7387962811939325,0.2612037188060675,All
2024-07-12,112176,17735,112176,17735,129911,0.8634834617545858,0.13651653824541418,All
2024-07-13,52454,20193,52454,20193,72647,0.72203945104409,0.2779605489559101,All
2024-07-14,41278,13138,41278,13138,54416,0.7585636577477213,0.24143634225227875,All
2024-07-15,99946,76973,99946,76973,176919,0.5649251917544187,0.4350748082455813,All
2024-07-16,111045,85414,111045,85414,196459,0.5652324403565121,0.43476755964348796,All
2024-07-17,203652,52608,203652,52608,256260,0.7947084991805198,0.20529150081948022,All
2024-07-18,163783,39781,163783,39781,203564,0.8045774301939439,0.19542256980605607,All
2024-07-19,188239,48051,188239,48051,236290,0.7966439544627365,0.20335604553726352,All
2024-07-20,72768,9873,72768,9873,82641,0.8805314553308891,0.11946854466911097,All
2024-07-21,161925,11347,161925,11347,173272,0.9345133662680641,0.06548663373193592,All
2024-07-22,281509,88298,281509,88298,369807,0.7612322103151103,0.23876778968488968,All
