Year_Date,DEM,REP,Period_DEM,Period_REP,Total_Period,Dem_Ratio,Rep_Ratio,Segment
2024-09-30,1093421.0,573536.0,1093421.0,573536.0,1666957.0,0.6559383355419486,0.3440616644580514,All
2024-10-01,334670.0,282645.0,334670.0,282645.0,617315.0,0.5421381304520383,0.45786186954796176,All
2024-10-02,249932.0,196654.0,249932.0,196654.0,446586.0,0.5596503249094239,0.44034967509057604,All
2024-10-03,267541.0,307247.0,267541.0,307247.0,574788.0,0.46546030884430434,0.5345396911556957,All
2024-10-04,305086.0,217399.0,305086.0,217399.0,522485.0,0.5839134137822138,0.41608658621778616,All
2024-10-05,203526.0,120658.0,203526.0,120658.0,324184.0,0.6278101325173359,0.37218986748266414,All
2024-10-06,233324.0,110676.0,233324.0,110676.0,344000.0,0.6782674418604652,0.3217325581395349,All
2024-10-07,337587.0,322902.0,337587.0,322902.0,660489.0,0.5111167634888696,0.4888832365111304,All
2024-10-08,346505.0,249451.0,346505.0,249451.0,595956.0,0.5814271523401057,0.41857284765989433,All
2024-10-09,263837.0,393777.0,263837.0,393777.0,657614.0,0.40120344153257076,0.5987965584674292,All
2024-10-10,415414.0,296384.0,415414.0,296384.0,711798.0,0.5836122045861326,0.4163877954138674,All
2024-10-11,267074.0,283103.0,267074.0,283103.0,550177.0,0.48543286978554173,0.5145671302144582,All
2024-10-12,181692.0,618939.0,181692.0,618939.0,800631.0,0.2269360042266662,0.7730639957733337,All
2024-10-13,217507.0,577602.0,217507.0,577602.0,795109.0,0.27355620424369487,0.7264437957563051,All
2024-10-14,344995.0,971662.0,344995.0,971662.0,1316657.0,0.26202344270375655,0.7379765572962435,All
2024-10-15,586704.0,721664.0,586704.0,721664.0,1308368.0,0.4484242965281939,0.5515757034718061,All
2024-10-16,947919.0,591761.0,947919.0,591761.0,1539680.0,0.6156597474799959,0.38434025252000414,All
2024-10-17,478195.0,599367.0,478195.0,599367.0,1077562.0,0.44377492896000414,0.5562250710399959,All
2024-10-18,300123.0,848744.0,300123.0,848744.0,1148867.0,0.26123389391461327,0.7387661060853867,All
2024-10-19,218868.0,308820.0,218868.0,308820.0,527688.0,0.4147678173466139,0.5852321826533861,All
2024-10-20,193556.0,193665.0,193556.0,193665.0,387221.0,0.49985925350123056,0.5001407464987694,All
2024-10-21,462932.0,246764.0,462932.0,246764.0,709696.0,0.6522961944269096,0.34770380557309044,All
2024-10-22,415017.0,380852.0,415017.0,380852.0,795869.0,0.5214639595209765,0.47853604047902354,All
2024-10-23,412250.0,337163.0,412250.0,337163.0,749413.0,0.5500972094159029,0.44990279058409716,All
2024-10-24,359575.0,607969.0,359575.0,607969.0,967544.0,0.37163684545612397,0.628363154543876,All
2024-10-25,465688.0,487739.0,465688.0,487739.0,953427.0,0.4884359264002383,0.5115640735997617,All
2024-10-26,315950.0,701743.0,315950.0,701743.0,1017693.0,0.31045708283342816,0.6895429171665718,All
2024-10-27,291192.0,502907.0,291192.0,502907.0,794099.0,0.366694832760147,0.633305167239853,All
2024-10-28,442752.0,638188.0,442752.0,638188.0,1080940.0,0.40959905267637425,0.5904009473236257,All
2024-10-29,372854.0,579112.0,372854.0,579112.0,951966.0,0.39166734946416154,0.6083326505358385,All
2024-10-30,496154.0,509130.0,496154.0,509130.0,1005284.0,0.4935461023949451,0.5064538976050549,All
2024-10-31,417944.0,890114.0,417944.0,890114.0,1308058.0,0.3195148838965856,0.6804851161034143,All
2024-11-01,326141.0,1484513.0,326141.0,1484513.0,1810654.0,0.18012331455926975,0.8198766854407302,All
2024-11-02,273100.0,204626.0,273100.0,204626.0,477726.0,0.5716666038691635,0.4283333961308365,All
2024-11-03,313657.0,189361.0,313657.0,189361.0,503018.0,0.6235502506868541,0.37644974931314584,All
2024-11-04,290479.0,209235.0,290479.0,209235.0,499714.0,0.5812904981649504,0.4187095018350496,All
2024-11-05,257494.0,994012.0,257494.0,994012.0,1251506.0,0.20574731563412402,0.794252684365876,All
2024-04-03,2040.0,1596.0,2040.0,1596.0,3636.0,0.5610561056105611,0.4389438943894389,Small
2024-04-04,1572.0,1059.0,1572.0,1059.0,2631.0,0.5974914481185861,0.40250855188141393,Small
2024-04-05,1395.0,662.0,1395.0,662.0,2057.0,0.6781720952843947,0.32182790471560524,Small
2024-04-06,1413.0,619.0,1413.0,619.0,2032.0,0.6953740157480315,0.3046259842519685,Small
2024-04-07,1399.0,574.0,1399.0,574.0,1973.0,0.7090724784591992,0.2909275215408008,Small
2024-04-08,902.0,2029.0,902.0,2029.0,2931.0,0.30774479699761176,0.6922552030023883,Small
